episode,simulated_reward,rolling_mean_reward_200
2542,0.625,0.519375
2543,0.625,0.519375
2544,0.625,0.5225
2545,0.0,0.519375
2546,0.625,0.519375
2547,0.375,0.52125
2548,0.625,0.52125
2549,0.625,0.52125
2550,0.0,0.518125
2551,0.625,0.518125
2552,0.625,0.520625
2553,0.625,0.520625
2554,0.625,0.520625
2555,0.625,0.520625
2556,0.625,0.520625
2557,0.625,0.520625
2558,0.625,0.52375
2559,0.125,0.52125
2560,0.625,0.52125
2561,0.625,0.52125
2562,0.0,0.518125
2563,0.625,0.518125
2564,0.625,0.52125
2565,0.125,0.51875
2566,0.625,0.51875
2567,0.625,0.52
2568,0.625,0.521875
2569,0.625,0.521875
2570,0.625,0.525
2571,0.25,0.523125
2572,0.625,0.523125
2573,0.625,0.523125
2574,0.625,0.523125
2575,0.625,0.523125
2576,0.625,0.523125
2577,0.0,0.52
2578,0.625,0.52
2579,0.625,0.52
2580,0.25,0.518125
2581,0.625,0.518125
2582,0.625,0.518125
2583,0.625,0.518125
2584,0.625,0.518125
2585,0.0,0.515
2586,0.625,0.515
2587,0.625,0.518125
2588,0.625,0.518125
2589,0.625,0.518125
2590,0.625,0.52125
2591,0.625,0.52125
2592,0.125,0.51875
2593,0.375,0.5175
2594,0.625,0.52
2595,0.625,0.523125
2596,0.625,0.523125
2597,0.625,0.523125
2598,0.625,0.525625
2599,0.625,0.525625
2600,0.25,0.52375
2601,0.0,0.52375
2602,0.0,0.520625
2603,0.625,0.520625
2604,0.625,0.520625
2605,0.625,0.520625
2606,0.625,0.520625
2607,0.0,0.519375
2608,0.625,0.519375
2609,0.625,0.519375
2610,0.625,0.519375
2611,0.625,0.519375
2612,0.625,0.520625
2613,0.625,0.520625
2614,0.625,0.520625
2615,0.625,0.520625
2616,0.625,0.520625
2617,0.625,0.520625
2618,0.625,0.520625
2619,0.625,0.520625
2620,0.625,0.52375
2621,0.375,0.5225
2622,0.625,0.5225
2623,0.625,0.5225
2624,0.125,0.52
2625,0.0,0.516875
2626,0.375,0.515625
2627,0.625,0.515625
2628,0.625,0.515625
2629,0.625,0.51875
2630,0.625,0.52
2631,0.625,0.52
2632,0.625,0.52
2633,0.125,0.5175
2634,0.625,0.5175
2635,0.25,0.518125
2636,0.625,0.518125
2637,0.625,0.518125
2638,0.625,0.52125
2639,0.625,0.524375
2640,0.625,0.524375
2641,0.625,0.524375
2642,0.625,0.524375
2643,0.625,0.524375
2644,0.625,0.524375
2645,0.0,0.52125
2646,0.625,0.5225
2647,0.625,0.5225
2648,0.625,0.5225
2649,0.625,0.525625
2650,0.625,0.525625
2651,0.625,0.525625
2652,0.625,0.525625
2653,0.625,0.525625
2654,0.625,0.525625
2655,0.625,0.525625
2656,0.625,0.525625
2657,0.625,0.525625
2658,0.625,0.525625
2659,0.625,0.525625
2660,0.0,0.525625
2661,0.625,0.525625
2662,0.625,0.525625
2663,0.625,0.525625
2664,0.25,0.52375
2665,0.625,0.525625
2666,0.625,0.525625
2667,0.625,0.525625
2668,0.625,0.5275
2669,0.625,0.5275
2670,0.625,0.530625
2671,0.0,0.5275
2672,0.625,0.5275
2673,0.625,0.5275
2674,0.0,0.524375
2675,0.625,0.524375
2676,0.625,0.524375
2677,0.625,0.5275
2678,0.625,0.5275
2679,0.625,0.5275
2680,0.625,0.5275
2681,0.0,0.524375
2682,0.625,0.5275
2683,0.625,0.5275
2684,0.625,0.5275
2685,0.25,0.525625
2686,0.625,0.525625
2687,0.625,0.525625
2688,0.625,0.526875
2689,0.625,0.526875
2690,0.625,0.526875
2691,0.625,0.526875
2692,0.625,0.53
2693,0.625,0.53
2694,0.625,0.53
2695,0.0,0.526875
2696,0.625,0.528125
2697,0.625,0.528125
2698,0.625,0.528125
2699,0.625,0.528125
2700,0.625,0.528125
2701,0.625,0.528125
2702,0.625,0.528125
2703,0.625,0.53125
2704,0.625,0.53125
2705,0.625,0.53125
2706,0.625,0.53125
2707,0.625,0.53125
2708,0.625,0.53125
2709,0.625,0.5325
2710,0.625,0.5325
2711,0.625,0.5325
2712,0.25,0.530625
2713,0.625,0.5325
2714,0.625,0.5325
2715,0.625,0.5325
2716,0.625,0.5325
2717,0.625,0.5325
2718,0.625,0.534375
2719,0.625,0.53625
2720,0.0,0.533125
2721,0.625,0.533125
2722,0.625,0.53625
2723,0.625,0.53625
2724,0.625,0.53625
2725,0.0,0.533125
2726,0.625,0.534375
2727,0.625,0.53625
2728,0.625,0.53625
2729,0.625,0.53875
2730,0.25,0.539375
2731,0.625,0.539375
2732,0.625,0.539375
2733,0.625,0.539375
2734,0.25,0.5375
2735,0.625,0.5375
2736,0.625,0.5375
2737,0.625,0.5375
2738,0.0,0.534375
2739,0.625,0.534375
2740,0.625,0.534375
2741,0.625,0.534375
2742,0.625,0.534375
2743,0.625,0.534375
2744,0.625,0.534375
2745,0.625,0.5375
2746,0.625,0.5375
2747,0.625,0.53875
2748,0.625,0.53875
2749,0.625,0.53875
2750,0.625,0.541875
2751,0.625,0.541875
2752,0.625,0.541875
2753,0.625,0.541875
2754,0.625,0.541875
2755,0.625,0.541875
2756,0.625,0.541875
2757,0.625,0.541875
2758,0.625,0.541875
2759,0.625,0.544375
2760,0.625,0.544375
2761,0.625,0.544375
2762,0.625,0.5475
2763,0.625,0.5475
2764,0.625,0.5475
2765,0.625,0.55
2766,0.625,0.55
2767,0.625,0.55
2768,0.625,0.55
2769,0.625,0.55
2770,0.625,0.55
2771,0.625,0.551875
2772,0.625,0.551875
2773,0.625,0.551875
2774,0.625,0.551875
2775,0.625,0.551875
2776,0.625,0.551875
2777,0.625,0.555
2778,0.625,0.555
2779,0.625,0.555
2780,0.625,0.556875
2781,0.625,0.556875
2782,0.625,0.556875
2783,0.625,0.556875
2784,0.625,0.556875
2785,0.0,0.556875
2786,0.625,0.556875
2787,0.0,0.55375
2788,0.625,0.55375
2789,0.625,0.55375
2790,0.625,0.55375
2791,0.625,0.55375
2792,0.625,0.55625
2793,0.625,0.5575
2794,0.625,0.5575
2795,0.625,0.5575
2796,0.625,0.5575
2797,0.625,0.5575
2798,0.625,0.5575
2799,0.625,0.5575
2800,0.625,0.559375
2801,0.625,0.5625
2802,0.625,0.565625
2803,0.625,0.565625
2804,0.625,0.565625
2805,0.625,0.565625
2806,0.625,0.565625
2807,0.375,0.5675
2808,0.625,0.5675
2809,0.625,0.5675
2810,0.625,0.5675
2811,0.625,0.5675
2812,0.625,0.5675
2813,0.625,0.5675
2814,0.625,0.5675
2815,0.625,0.5675
2816,0.625,0.5675
2817,0.0,0.564375
2818,0.0,0.56125
2819,0.625,0.56125
2820,0.625,0.56125
2821,0.625,0.5625
2822,0.625,0.5625
2823,0.0,0.559375
2824,0.0,0.55875
2825,0.625,0.561875
2826,0.625,0.563125
2827,0.25,0.56125
2828,0.625,0.56125
2829,0.625,0.56125
2830,0.625,0.56125
2831,0.625,0.56125
2832,0.625,0.56125
2833,0.625,0.56375
2834,0.625,0.56375
2835,0.625,0.565625
2836,0.625,0.565625
2837,0.625,0.565625
2838,0.625,0.565625
2839,0.625,0.565625
2840,0.625,0.565625
2841,0.125,0.563125
2842,0.0,0.56
2843,0.625,0.56
2844,0.625,0.56
2845,0.625,0.563125
2846,0.625,0.563125
2847,0.625,0.563125
2848,0.625,0.563125
2849,0.625,0.563125
2850,0.625,0.563125
2851,0.625,0.563125
2852,0.625,0.563125
2853,0.625,0.563125
2854,0.125,0.560625
2855,0.375,0.559375
2856,0.625,0.559375
2857,0.625,0.559375
2858,0.25,0.5575
2859,0.625,0.5575
2860,0.625,0.560625
2861,0.625,0.560625
2862,0.625,0.560625
2863,0.625,0.560625
2864,0.625,0.5625
2865,0.625,0.5625
2866,0.625,0.5625
2867,0.625,0.5625
2868,0.625,0.5625
2869,0.625,0.5625
2870,0.625,0.5625
2871,0.625,0.565625
2872,0.625,0.565625
2873,0.25,0.56375
2874,0.625,0.566875
2875,0.625,0.566875
2876,0.625,0.566875
2877,0.625,0.566875
2878,0.25,0.565
2879,0.625,0.565
2880,0.625,0.565
2881,0.625,0.568125
2882,0.625,0.568125
2883,0.125,0.565625
2884,0.625,0.565625
2885,0.625,0.5675
2886,0.625,0.5675
2887,0.625,0.5675
2888,0.625,0.5675
2889,0.625,0.5675
2890,0.625,0.5675
2891,0.625,0.5675
2892,0.625,0.5675
2893,0.625,0.5675
2894,0.625,0.5675
2895,0.625,0.570625
2896,0.625,0.570625
2897,0.625,0.570625
2898,0.625,0.570625
2899,0.625,0.570625
2900,0.625,0.570625
2901,0.625,0.570625
2902,0.625,0.570625
2903,0.625,0.570625
2904,0.625,0.570625
2905,0.625,0.570625
2906,0.625,0.570625
2907,0.625,0.570625
2908,0.625,0.570625
2909,0.625,0.570625
2910,0.625,0.570625
2911,0.625,0.570625
2912,0.625,0.5725
2913,0.125,0.57
2914,0.625,0.57
2915,0.625,0.57
2916,0.0,0.566875
2917,0.625,0.566875
2918,0.625,0.566875
2919,0.25,0.565
2920,0.625,0.568125
2921,0.625,0.568125
2922,0.625,0.568125
2923,0.625,0.568125
2924,0.625,0.568125
2925,0.625,0.57125
2926,0.625,0.57125
2927,0.625,0.57125
2928,0.625,0.57125
2929,0.125,0.56875
2930,0.625,0.570625
2931,0.375,0.569375
2932,0.625,0.569375
2933,0.625,0.569375
2934,0.625,0.57125
2935,0.625,0.57125
2936,0.625,0.57125
2937,0.625,0.57125
2938,0.625,0.574375
2939,0.625,0.574375
2940,0.625,0.574375
2941,0.625,0.574375
2942,0.625,0.574375
2943,0.625,0.574375
2944,0.625,0.574375
2945,0.625,0.574375
2946,0.625,0.574375
2947,0.625,0.574375
2948,0.375,0.573125
2949,0.625,0.573125
2950,0.625,0.573125
2951,0.625,0.573125
2952,0.625,0.573125
2953,0.625,0.573125
2954,0.625,0.573125
2955,0.625,0.573125
2956,0.625,0.573125
2957,0.625,0.573125
2958,0.625,0.573125
2959,0.0,0.57
2960,0.625,0.57
2961,0.625,0.57
2962,0.625,0.57
2963,0.625,0.57
2964,0.625,0.57
2965,0.125,0.5675
2966,0.0,0.564375
2967,0.625,0.564375
2968,0.625,0.564375
2969,0.625,0.564375
2970,0.125,0.561875
2971,0.0,0.55875
2972,0.625,0.55875
2973,0.625,0.55875
2974,0.625,0.55875
2975,0.625,0.55875
2976,0.625,0.55875
2977,0.0,0.555625
2978,0.375,0.554375
2979,0.625,0.554375
2980,0.625,0.554375
2981,0.0,0.55125
2982,0.625,0.55125
2983,0.625,0.55125
2984,0.625,0.55125
2985,0.625,0.554375
2986,0.25,0.5525
2987,0.625,0.555625
2988,0.625,0.555625
2989,0.625,0.555625
2990,0.625,0.555625
2991,0.375,0.554375
2992,0.625,0.554375
2993,0.625,0.554375
2994,0.625,0.554375
2995,0.625,0.554375
2996,0.625,0.554375
2997,0.625,0.554375
2998,0.125,0.551875
2999,0.625,0.551875
3000,0.625,0.551875
3001,0.625,0.551875
3002,0.625,0.551875
3003,0.625,0.551875
3004,0.625,0.551875
3005,0.0,0.54875
3006,0.625,0.54875
3007,0.625,0.55
3008,0.625,0.55
3009,0.625,0.55
3010,0.625,0.55
3011,0.625,0.55
3012,0.625,0.55
3013,0.625,0.55
3014,0.625,0.55
3015,0.625,0.55
3016,0.625,0.55
3017,0.625,0.553125
3018,0.625,0.55625
3019,0.625,0.55625
3020,0.625,0.55625
3021,0.625,0.55625
3022,0.625,0.55625
3023,0.625,0.559375
3024,0.625,0.5625
3025,0.625,0.5625
3026,0.625,0.5625
3027,0.625,0.564375
3028,0.625,0.564375
3029,0.625,0.564375
3030,0.625,0.564375
3031,0.625,0.564375
3032,0.625,0.564375
3033,0.625,0.564375
3034,0.625,0.564375
3035,0.625,0.564375
3036,0.625,0.564375
3037,0.125,0.561875
3038,0.625,0.561875
3039,0.625,0.561875
3040,0.625,0.561875
3041,0.625,0.564375
3042,0.625,0.5675
3043,0.625,0.5675
3044,0.625,0.5675
3045,0.625,0.5675
3046,0.625,0.5675
3047,0.625,0.5675
3048,0.625,0.5675
3049,0.625,0.5675
3050,0.625,0.5675
3051,0.625,0.5675
3052,0.125,0.565
3053,0.625,0.565
3054,0.625,0.5675
3055,0.625,0.56875
3056,0.625,0.56875
3057,0.125,0.56625
3058,0.625,0.568125
3059,0.625,0.568125
3060,0.625,0.568125
3061,0.25,0.56625
3062,0.625,0.56625
3063,0.625,0.56625
3064,0.625,0.56625
3065,0.625,0.56625
3066,0.625,0.56625
3067,0.0,0.563125
3068,0.625,0.563125
3069,0.625,0.563125
3070,0.625,0.563125
3071,0.625,0.563125
3072,0.625,0.563125
3073,0.625,0.565
3074,0.625,0.565
3075,0.625,0.565
3076,0.625,0.565
3077,0.625,0.565
3078,0.375,0.565625
3079,0.625,0.565625
3080,0.625,0.565625
3081,0.625,0.565625
3082,0.625,0.565625
3083,0.625,0.568125
3084,0.625,0.568125
3085,0.625,0.568125
3086,0.625,0.568125
3087,0.625,0.568125
3088,0.625,0.568125
3089,0.625,0.568125
3090,0.625,0.568125
3091,0.625,0.568125
3092,0.625,0.568125
3093,0.0,0.565
3094,0.625,0.565
3095,0.625,0.565
3096,0.625,0.565
3097,0.625,0.565
3098,0.625,0.565
3099,0.625,0.565
3100,0.625,0.565
3101,0.625,0.565
3102,0.625,0.565
3103,0.625,0.565
3104,0.625,0.565
3105,0.625,0.565
3106,0.625,0.565
3107,0.625,0.565
3108,0.625,0.565
3109,0.0,0.561875
3110,0.25,0.56
3111,0.625,0.56
3112,0.625,0.56
3113,0.625,0.5625
3114,0.625,0.5625
3115,0.625,0.5625
3116,0.625,0.565625
3117,0.625,0.565625
3118,0.625,0.565625
3119,0.625,0.5675
3120,0.625,0.5675
3121,0.0,0.564375
3122,0.0,0.56125
3123,0.625,0.56125
3124,0.625,0.56125
3125,0.625,0.56125
3126,0.625,0.56125
3127,0.625,0.56125
3128,0.375,0.56
3129,0.625,0.5625
3130,0.625,0.5625
3131,0.625,0.56375
3132,0.125,0.56125
3133,0.625,0.56125
3134,0.625,0.56125
3135,0.625,0.56125
3136,0.625,0.56125
3137,0.625,0.56125
3138,0.625,0.56125
3139,0.625,0.56125
3140,0.625,0.56125
3141,0.625,0.56125
3142,0.625,0.56125
3143,0.625,0.56125
3144,0.625,0.56125
3145,0.625,0.56125
3146,0.25,0.559375
3147,0.625,0.559375
3148,0.625,0.560625
3149,0.625,0.560625
3150,0.625,0.560625
3151,0.625,0.560625
3152,0.625,0.560625
3153,0.625,0.560625
3154,0.625,0.560625
3155,0.0,0.5575
3156,0.625,0.5575
3157,0.625,0.5575
3158,0.625,0.5575
3159,0.625,0.560625
3160,0.125,0.558125
3161,0.625,0.558125
3162,0.625,0.558125
3163,0.625,0.558125
3164,0.625,0.558125
3165,0.0,0.5575
3166,0.625,0.560625
3167,0.625,0.560625
3168,0.625,0.560625
3169,0.625,0.560625
3170,0.625,0.563125
3171,0.625,0.56625
3172,0.625,0.56625
3173,0.625,0.56625
3174,0.625,0.56625
3175,0.625,0.56625
3176,0.625,0.56625
3177,0.0,0.56625
3178,0.625,0.5675
3179,0.625,0.5675
3180,0.0,0.564375
3181,0.625,0.5675
3182,0.625,0.5675
3183,0.0,0.564375
3184,0.125,0.561875
3185,0.625,0.561875
3186,0.625,0.56375
3187,0.125,0.56125
3188,0.625,0.56125
3189,0.25,0.559375
3190,0.625,0.559375
3191,0.625,0.560625
3192,0.625,0.560625
3193,0.625,0.560625
3194,0.625,0.560625
3195,0.625,0.560625
3196,0.625,0.560625
3197,0.625,0.560625
3198,0.625,0.563125
3199,0.25,0.56125
3200,0.625,0.56125
3201,0.625,0.56125
3202,0.625,0.56125
3203,0.125,0.55875
3204,0.625,0.55875
3205,0.625,0.561875
3206,0.625,0.561875
3207,0.625,0.561875
3208,0.625,0.561875
3209,0.625,0.561875
3210,0.625,0.561875
3211,0.625,0.561875
3212,0.625,0.561875
3213,0.625,0.561875
3214,0.625,0.561875
3215,0.625,0.561875
3216,0.625,0.561875
3217,0.125,0.559375
3218,0.625,0.559375
3219,0.625,0.559375
3220,0.625,0.559375
3221,0.625,0.559375
3222,0.625,0.559375
3223,0.125,0.556875
3224,0.625,0.556875
3225,0.625,0.556875
3226,0.625,0.556875
3227,0.625,0.556875
3228,0.625,0.556875
3229,0.625,0.556875
3230,0.625,0.556875
3231,0.625,0.556875
3232,0.625,0.556875
3233,0.625,0.556875
3234,0.625,0.556875
3235,0.625,0.556875
3236,0.5,0.55625
3237,0.625,0.55875
3238,0.625,0.55875
3239,0.625,0.55875
3240,0.625,0.55875
3241,0.625,0.55875
3242,0.625,0.55875
3243,0.625,0.55875
3244,0.625,0.55875
3245,0.625,0.55875
3246,0.625,0.55875
3247,0.625,0.55875
3248,0.625,0.55875
3249,0.625,0.55875
3250,0.625,0.55875
3251,0.0,0.555625
3252,0.625,0.558125
3253,0.625,0.558125
3254,0.625,0.558125
3255,0.625,0.558125
3256,0.625,0.558125
3257,0.625,0.560625
3258,0.625,0.560625
3259,0.625,0.560625
3260,0.625,0.560625
3261,0.0,0.559375
3262,0.625,0.559375
3263,0.625,0.559375
3264,0.625,0.559375
3265,0.625,0.559375
3266,0.625,0.559375
3267,0.625,0.5625
3268,0.625,0.5625
3269,0.625,0.5625
3270,0.625,0.5625
3271,0.625,0.5625
3272,0.0,0.559375
3273,0.625,0.559375
3274,0.625,0.559375
3275,0.625,0.559375
3276,0.625,0.559375
3277,0.625,0.559375
3278,0.625,0.560625
3279,0.625,0.560625
3280,0.625,0.560625
3281,0.625,0.560625
3282,0.625,0.560625
3283,0.625,0.560625
3284,0.625,0.560625
3285,0.625,0.560625
3286,0.625,0.560625
3287,0.625,0.560625
3288,0.625,0.560625
3289,0.625,0.560625
3290,0.625,0.560625
3291,0.625,0.560625
3292,0.625,0.560625
3293,0.625,0.56375
3294,0.625,0.56375
3295,0.625,0.56375
3296,0.625,0.56375
3297,0.625,0.56375
3298,0.25,0.561875
3299,0.625,0.561875
3300,0.125,0.559375
3301,0.125,0.556875
3302,0.625,0.556875
3303,0.625,0.556875
3304,0.375,0.555625
3305,0.625,0.555625
3306,0.625,0.555625
3307,0.625,0.555625
3308,0.625,0.555625
3309,0.625,0.55875
3310,0.625,0.560625
3311,0.625,0.560625
3312,0.625,0.560625
3313,0.625,0.560625
3314,0.625,0.560625
3315,0.625,0.560625
3316,0.125,0.558125
3317,0.625,0.558125
3318,0.625,0.558125
3319,0.625,0.558125
3320,0.625,0.558125
3321,0.625,0.56125
3322,0.625,0.564375
3323,0.625,0.564375
3324,0.625,0.564375
3325,0.625,0.564375
3326,0.625,0.564375
3327,0.625,0.564375
3328,0.625,0.565625
3329,0.625,0.565625
3330,0.625,0.565625
3331,0.625,0.565625
3332,0.625,0.568125
3333,0.625,0.568125
3334,0.625,0.568125
3335,0.625,0.568125
3336,0.625,0.568125
3337,0.625,0.568125
3338,0.625,0.568125
3339,0.625,0.568125
3340,0.625,0.568125
3341,0.625,0.568125
3342,0.0,0.565
3343,0.625,0.565
3344,0.625,0.565
3345,0.625,0.565
3346,0.625,0.566875
3347,0.625,0.566875
3348,0.625,0.566875
3349,0.625,0.566875
3350,0.625,0.566875
3351,0.625,0.566875
3352,0.625,0.566875
3353,0.625,0.566875
3354,0.625,0.566875
3355,0.625,0.57
3356,0.625,0.57
3357,0.625,0.57
3358,0.625,0.57
3359,0.625,0.57
3360,0.625,0.5725
3361,0.625,0.5725
3362,0.625,0.5725
3363,0.625,0.5725
3364,0.625,0.5725
3365,0.625,0.575625
3366,0.625,0.575625
3367,0.625,0.575625
3368,0.625,0.575625
3369,0.625,0.575625
3370,0.625,0.575625
3371,0.625,0.575625
3372,0.625,0.575625
3373,0.0,0.5725
3374,0.625,0.5725
3375,0.625,0.5725
3376,0.0,0.569375
3377,0.625,0.5725
3378,0.0,0.569375
3379,0.625,0.569375
3380,0.625,0.5725
3381,0.625,0.5725
3382,0.0,0.569375
3383,0.625,0.5725
3384,0.625,0.575
3385,0.625,0.575
3386,0.625,0.575
3387,0.625,0.5775
3388,0.625,0.5775
3389,0.625,0.579375
3390,0.625,0.579375
3391,0.625,0.579375
3392,0.625,0.579375
3393,0.625,0.579375
3394,0.625,0.579375
3395,0.625,0.579375
3396,0.625,0.579375
3397,0.625,0.579375
3398,0.625,0.579375
3399,0.625,0.58125
3400,0.625,0.58125
3401,0.625,0.58125
3402,0.625,0.58125
3403,0.0,0.580625
3404,0.0,0.5775
3405,0.625,0.5775
3406,0.625,0.5775
3407,0.625,0.5775
3408,0.625,0.5775
3409,0.625,0.5775
3410,0.625,0.5775
3411,0.625,0.5775
3412,0.625,0.5775
3413,0.625,0.5775
3414,0.625,0.5775
3415,0.125,0.575
3416,0.625,0.575
3417,0.625,0.5775
3418,0.625,0.5775
3419,0.625,0.5775
3420,0.625,0.5775
3421,0.625,0.5775
3422,0.625,0.5775
3423,0.625,0.58
3424,0.625,0.58
3425,0.625,0.58
3426,0.625,0.58
3427,0.625,0.58
3428,0.125,0.5775
3429,0.625,0.5775
3430,0.625,0.5775
3431,0.625,0.5775
3432,0.25,0.575625
3433,0.625,0.575625
3434,0.125,0.573125
3435,0.625,0.573125
3436,0.625,0.57375
3437,0.625,0.57375
3438,0.625,0.57375
3439,0.0,0.570625
3440,0.625,0.570625
3441,0.625,0.570625
3442,0.625,0.570625
3443,0.625,0.570625
3444,0.625,0.570625
3445,0.625,0.570625
3446,0.25,0.56875
3447,0.625,0.56875
3448,0.125,0.56625
3449,0.625,0.56625
3450,0.125,0.56375
3451,0.625,0.566875
3452,0.625,0.566875
3453,0.625,0.566875
3454,0.625,0.566875
3455,0.125,0.564375
3456,0.625,0.564375
3457,0.125,0.561875
3458,0.625,0.561875
3459,0.125,0.559375
3460,0.625,0.559375
3461,0.125,0.56
3462,0.625,0.56
3463,0.625,0.56
3464,0.625,0.56
3465,0.625,0.56
3466,0.625,0.56
3467,0.625,0.56
3468,0.25,0.558125
3469,0.625,0.558125
3470,0.0,0.555
3471,0.625,0.555
3472,0.625,0.558125
3473,0.625,0.558125
3474,0.625,0.558125
3475,0.625,0.558125
3476,0.625,0.558125
3477,0.0,0.555
3478,0.625,0.555
3479,0.625,0.555
3480,0.625,0.555
3481,0.625,0.555
3482,0.625,0.555
3483,0.625,0.555
3484,0.625,0.555
3485,0.625,0.555
3486,0.625,0.555
3487,0.625,0.555
3488,0.625,0.555
3489,0.625,0.555
3490,0.625,0.555
3491,0.625,0.555
3492,0.625,0.555
3493,0.0,0.551875
3494,0.625,0.551875
3495,0.625,0.551875
3496,0.625,0.551875
3497,0.625,0.551875
3498,0.625,0.55375
3499,0.625,0.55375
3500,0.625,0.55625
3501,0.625,0.55875
3502,0.625,0.55875
3503,0.625,0.55875
3504,0.625,0.56
3505,0.625,0.56
3506,0.625,0.56
3507,0.375,0.55875
3508,0.625,0.55875
3509,0.125,0.55625
3510,0.625,0.55625
3511,0.625,0.55625
3512,0.625,0.55625
3513,0.625,0.55625
3514,0.625,0.55625
3515,0.625,0.55625
3516,0.625,0.55875
3517,0.625,0.55875
3518,0.0,0.555625
3519,0.625,0.555625
3520,0.625,0.555625
3521,0.625,0.555625
3522,0.625,0.555625
3523,0.625,0.555625
3524,0.625,0.555625
3525,0.625,0.555625
3526,0.625,0.555625
3527,0.625,0.555625
3528,0.625,0.555625
3529,0.625,0.555625
3530,0.625,0.555625
3531,0.625,0.555625
3532,0.625,0.555625
3533,0.125,0.553125
3534,0.625,0.553125
3535,0.0,0.55
3536,0.625,0.55
3537,0.625,0.55
3538,0.625,0.55
3539,0.625,0.55
3540,0.625,0.55
3541,0.625,0.55
3542,0.625,0.553125
3543,0.625,0.553125
3544,0.625,0.553125
3545,0.625,0.553125
3546,0.625,0.553125
3547,0.625,0.553125
3548,0.625,0.553125
3549,0.625,0.553125
3550,0.625,0.553125
3551,0.625,0.553125
3552,0.625,0.553125
3553,0.625,0.553125
3554,0.625,0.553125
3555,0.625,0.553125
3556,0.625,0.553125
3557,0.625,0.553125
3558,0.625,0.553125
3559,0.625,0.553125
3560,0.625,0.553125
3561,0.625,0.553125
3562,0.25,0.55125
3563,0.625,0.55125
3564,0.0,0.548125
3565,0.625,0.548125
3566,0.625,0.548125
3567,0.625,0.548125
3568,0.625,0.548125
3569,0.0,0.545
3570,0.625,0.545
3571,0.625,0.545
3572,0.625,0.545
3573,0.625,0.548125
3574,0.125,0.545625
3575,0.625,0.545625
3576,0.625,0.54875
3577,0.625,0.54875
3578,0.625,0.551875
3579,0.625,0.551875
3580,0.625,0.551875
3581,0.25,0.55
3582,0.625,0.553125
3583,0.625,0.553125
3584,0.625,0.553125
3585,0.625,0.553125
3586,0.625,0.553125
3587,0.625,0.553125
3588,0.625,0.553125
3589,0.625,0.553125
3590,0.625,0.553125
3591,0.625,0.553125
3592,0.25,0.55125
3593,0.625,0.55125
3594,0.625,0.55125
3595,0.625,0.55125
3596,0.625,0.55125
3597,0.0,0.548125
3598,0.625,0.548125
3599,0.25,0.54625
3600,0.625,0.54625
3601,0.625,0.54625
3602,0.625,0.54625
3603,0.625,0.549375
3604,0.625,0.5525
3605,0.375,0.55125
3606,0.0,0.548125
3607,0.625,0.548125
3608,0.625,0.548125
3609,0.625,0.548125
3610,0.625,0.548125
3611,0.625,0.548125
3612,0.625,0.548125
3613,0.625,0.548125
3614,0.625,0.548125
3615,0.0,0.5475
3616,0.625,0.5475
3617,0.625,0.5475
3618,0.625,0.5475
3619,0.625,0.5475
3620,0.625,0.5475
3621,0.25,0.545625
3622,0.625,0.545625
3623,0.0,0.5425
3624,0.625,0.5425
3625,0.625,0.5425
3626,0.625,0.5425
3627,0.625,0.5425
3628,0.625,0.545
3629,0.625,0.545
3630,0.625,0.545
3631,0.625,0.545
3632,0.625,0.546875
3633,0.125,0.544375
3634,0.625,0.546875
3635,0.625,0.546875
3636,0.625,0.546875
3637,0.625,0.546875
3638,0.625,0.546875
3639,0.625,0.55
3640,0.625,0.55
3641,0.625,0.55
3642,0.625,0.55
3643,0.625,0.55
3644,0.625,0.55
3645,0.625,0.55
3646,0.625,0.551875
3647,0.625,0.551875
3648,0.625,0.554375
3649,0.625,0.554375
3650,0.625,0.556875
3651,0.25,0.555
3652,0.125,0.5525
3653,0.625,0.5525
3654,0.625,0.5525
3655,0.625,0.555
3656,0.625,0.555
3657,0.625,0.5575
3658,0.625,0.5575
3659,0.625,0.56
3660,0.625,0.56
3661,0.25,0.560625
3662,0.625,0.560625
3663,0.625,0.560625
3664,0.625,0.560625
3665,0.625,0.560625
3666,0.625,0.560625
3667,0.625,0.560625
3668,0.625,0.5625
3669,0.625,0.5625
3670,0.625,0.565625
3671,0.625,0.565625
3672,0.625,0.565625
3673,0.625,0.565625
3674,0.625,0.565625
3675,0.625,0.565625
3676,0.625,0.565625
3677,0.625,0.56875
3678,0.625,0.56875
3679,0.125,0.56625
3680,0.625,0.56625
3681,0.25,0.564375
3682,0.625,0.564375
3683,0.625,0.564375
3684,0.25,0.5625
3685,0.625,0.5625
3686,0.625,0.5625
3687,0.625,0.5625
3688,0.625,0.5625
3689,0.625,0.5625
3690,0.625,0.5625
3691,0.625,0.5625
3692,0.625,0.5625
3693,0.625,0.565625
3694,0.625,0.565625
3695,0.625,0.565625
3696,0.625,0.565625
3697,0.625,0.565625
3698,0.625,0.565625
3699,0.625,0.565625
3700,0.625,0.565625
3701,0.625,0.565625
3702,0.625,0.565625
3703,0.625,0.565625
3704,0.625,0.565625
3705,0.625,0.565625
3706,0.625,0.565625
3707,0.375,0.565625
3708,0.625,0.565625
3709,0.625,0.568125
3710,0.625,0.568125
3711,0.625,0.568125
3712,0.625,0.568125
3713,0.625,0.568125
3714,0.125,0.565625
3715,0.625,0.565625
3716,0.625,0.565625
3717,0.625,0.565625
3718,0.625,0.56875
